Chapter,Error_Original,Error_Modified
032.txt,"[cross_chapter] The chapter states that the Harvest Festival is celebrated on the final day of the Victory Tour. However, in Chapter 31, the Victory Tour is already underway in District 11, and the tour continues to other districts. The Harvest Festival is a traditional annual event in District 12 that occurs in the autumn, independent of the Victory Tour schedule. Furthermore, the text later says the tour ends with a return to District 12, implying the festival happens after the tour, contradicting the statement that it is on the final day of the tour.","[cross_chapter] The chapter states that the Harvest Festival is usually celebrated on the final day of the Victory Tour, but explicitly notes that 'this year it will be a public affair, and since the Capitol will be throwing it'. This contradicts the previous chapter's summary (Chapter 32), which establishes that Peeta's public marriage proposal occurred in the Capitol, implying the tour had already reached or was in the Capitol, whereas the Harvest Festival is a District 12 event. Furthermore, the narrative flow suggests the Harvest Festival is the culmination of the tour in District 12, making the statement that the Capitol is throwing it inconsistent with the established location and nature of the event."
033.txt,,"[cross_chapter] The chapter states that Gale was conspicuously absent from the dinner at the mayor's house and that his mother claimed he was home sick. However, the previous chapter summary (Chapter 33) explicitly states that Katniss and Peeta returned to District 12 after the Capitol party, and the narrative flow implies the Harvest Festival dinner occurred before the current scene. More critically, in the book's timeline, the dinner at the Mayor's house happens *before* the Harvest Festival. This chapter describes the meeting with Gale happening *after* the Harvest Festival (referencing the 'first Sunday after the Harvest Festival' in the opening, though the narrative jumps back to the dinner). The text says 'Gale was conspicuously absent from the dinner at the mayor's house... although the rest of his family came.' In the established canon and previous chapters, the dinner at the Mayor's house is a specific event where Gale *is* present (or at least, the absence is not the defining feature leading to the 'home sick' lie in this specific context of the post-Harvest meeting). Actually, the primary error is temporal/causal confusion: The chapter opens with Katniss leaving gifts for Gale 'on the first Sunday after the Harvest Festival', then flashes back to the dinner at the Mayor's house (which happens *before* the Harvest Festival), then back to the present. The error is in the description of the dinner: 'Gale was conspicuously absent from the dinner at the mayor's house'. In the actual story, Gale *is* at the dinner. His absence is noted later or he is just quiet. But the text says 'He was conspicuously absent... Hazelle said he was home sick'. This contradicts the event where they all eat together. Wait, looking at the book: At the Mayor's dinner, Gale *is* there. He is quiet. The 'home sick' lie is told by Hazelle *later* when Katniss looks for him *after* the Harvest Festival. The text here conflates the two events, stating he was absent from the Mayor's dinner. This is a factual error regarding the plot point of the Mayor's dinner."
034.txt,"[cross_chapter] The chapter states that Peeta has been present since the beginning of the confrontation, holding Katniss's arm and speaking to the Head Peacekeeper. However, in the previous chapter (Chapter 33), Peeta was in the Capitol for the Victory Tour and did not return to District 12 until after the tour ended. There is no narrative bridge explaining how Peeta returned to District 12 in time to intervene in this specific incident with Gale.",
035.txt,"[cross_chapter] In the previous chapter summary (Chapter 35), it is stated that Katniss intervenes to protect Gale from being whipped by Thread. However, in this chapter, Katniss wakes up to find she has been whipped by Thread ('The other, the one that took the lash from Thread, throbs painfully'), implying she was the one punished, not Gale. This contradicts the established fact that Gale was the one whipped in the prior event.","[cross_chapter] In previous chapters (specifically Chapter 34), Gale refuses to run away with Katniss because he wants to stay and fight the Capitol. However, in this chapter, Katniss reflects on her decision to stay, stating, 'deciding not to run away is a crucial first step,' implying that the choice to stay was hers and that running away was a viable option she rejected, which contradicts Gale's established refusal to flee."
036.txt,"[coherence] Katniss attempts to teach Twill how to use a weapon that is described as a 'gun' earlier in the chapter, but later described as a device that 'converts solar energy into deadly rays of power.' A standard firearm does not operate on solar energy, creating a logical contradiction regarding the weapon's mechanics.","[cross_chapter] The chapter states that the uprising in District 8 began on the night of Katniss and Peeta's engagement in the Capitol. However, Chapter 32 establishes that Peeta's public proposal occurred in the Capitol during the Victory Tour, while Chapter 33 confirms they returned to District 12 after the Capitol party. The narrative in this chapter implies the uprising happened while they were in the Capitol, contradicting the timeline where the proposal was a Capitol event and the subsequent unrest is linked to their return or the broadcast."
037.txt,"[cross_chapter] The chapter states that Peeta and Haymitch are sitting in matching rockers playing chess when Katniss returns home. However, the previous chapter summary (Chapter 36) explicitly states that Gale was taken to Katniss's house and was being cared for by Peeta. Gale is not mentioned as being present in this chapter, creating a contradiction regarding who is in the house and what Peeta was doing.","[cross_chapter] The chapter states that Peeta and Haymitch are present in Katniss's home when the Peacekeepers arrive, implying they are staying there or were invited. However, in the previous chapter (Chapter 37), Katniss was in the woods with Twill and Bonnie, and there is no mention of Peeta or Haymitch returning to District 12 or being at her house. Furthermore, Peeta's presence in District 12 contradicts the established plot point that he was taken back to the Capitol after the Games and is being used as a propaganda tool, making his unexplained presence at Katniss's home a continuity error."
038.txt,"[cross_chapter] The chapter states that the previous Quarter Quell (50th) was the year Haymitch won. However, in Chapter 12, Katniss recalls that Haymitch won the 50th Hunger Games (the Second Quarter Quell) and that she was born the year after he won. This chapter contradicts that timeline by implying Haymitch won the 75th (Third Quarter Quell) or misidentifying the specific Quell he won, as the text says 'That was the year Haymitch won...' immediately after describing the 50th anniversary rules.","[cross_chapter] The chapter states that Katniss has only three existing victors in District 12 (two male, one female), but previous chapters established that Peeta Mellark was also a victor from District 12 (having won the 74th Hunger Games alongside Katniss). This would make the total number of victors four, not three."
039.txt,"[cross_chapter] The chapter states that Peeta and Katniss are 'among the favorites' to win the Quarter Quell based on predictions in the Capitol newspapers. However, in the previous chapter (Chapter 39), Katniss deduces the rebellion is widespread based on supply shortages, and the general narrative context is that the Capitol views Katniss as a traitor and enemy. While they are popular with the districts, being 'favorites' in Capitol betting markets is highly inconsistent with the Capitol's desire to punish her, and more importantly, the text implies they are watching predictions *showing* them as favorites, which contradicts the Capitol's likely intent to suppress their odds or the fact that they are being targeted for elimination. More critically, the text says 'Predictions on who will be victor of the victors show us among the favorites.' In the actual book, the Capitol manipulates the narrative to make them look weak or to pit them against each other, or simply ignores them. However, the most glaring error is that Peeta has just taken Haymitch's place, and they are training in secret. The 'Capitol newspapers' would not be showing them as favorites if the Capitol is actively trying to ensure their demise or if the betting lines are manipulated by the Capitol to favor other tributes (like the Career victors). But the primary contradiction is with the established tone that the Capitol is hostile. A stronger contradiction is that Peeta says 'Effie's sending me recordings...'. Effie is a Capitol citizen and would not be helping them train in secret. This is a coherence/cross-chapter error regarding Effie's role.","[cross_chapter] The chapter states that Peeta and Katniss 'never met any of them [other victors] on the Victory Tour,' but Chapter 32 explicitly describes them attending a lavish party in the Capitol where they interacted with other victors and the Capitol elite, contradicting the claim that they never met them."
040.txt,"[cross_chapter] In the previous chapter summary (Chapter 40), it is stated that Peeta takes Haymitch's place as tribute. However, in this chapter, the recap of the reaping shows Haymitch being called and volunteering, while Katniss is called and Peeta volunteers. This contradicts the established fact that Haymitch is not a tribute in this Quarter Quell.","[cross_chapter] The chapter states that Effie sent Peeta a box of tapes containing victors they might have to face, and Peeta claims he didn't include Haymitch's tape because 'Effie only sent me victors we might have to face' and he assumed it didn't matter since they were on the same team. However, the text explicitly identifies the tape they find as the 'Fiftieth Hunger Games' (the second Quarter Quell), which is the specific event Haymitch won. Peeta's reasoning that he excluded it because it wasn't a threat contradicts the fact that Haymitch is one of the tributes in the Quarter Quell, making his past performance highly relevant. Furthermore, the narrative implies Effie curated the box, yet Peeta claims agency in excluding Haymitch's tape based on a flawed assumption that contradicts the immediate reality of Haymitch being a competitor."
041.txt,"[cross_chapter] The chapter states that Peeta has an artificial replacement for his lower leg, similar to what was offered to Haymitch. However, in the previous chapters (specifically Chapter 25), Peeta's leg was treated by Katniss in the cave and he walked out of the arena with her; he never lost his leg, nor was an artificial one offered or implanted.","[cross_chapter] The chapter states that Cinna and Portia were with Katniss and Peeta 'right up to the final second last year' during the opening ceremonies. However, in Chapter 5 (the previous book's opening ceremonies), Cinna was present, but Portia is not mentioned as being involved in the chariot sequence or present at that specific moment; Portia is introduced as Cinna's assistant in this chapter (the second book), implying she was not part of the first book's events in the same capacity or presence."
042.txt,"[cross_chapter] The chapter states that Peeta was not present in the Hob ('Peeta wasn't Hob the way the rest of us were'), contradicting previous chapters where Peeta is established as a baker from District 12 who frequents the Hob and knows Gale and Katniss well.","[cross_chapter] The chapter states that Peeta was 'barely' able to join the Career pack in the previous Games, contradicting the previous chapter summary which explicitly states that Peeta 'has joined her side' (implying he was a Career) and that Katniss discovered he was helping them hunt her. In the original narrative, Peeta was a full member of the Careers, not a reluctant addition."
043.txt,"[cross_chapter] In the previous chapter (Chapter 43), Katniss's training session involved hanging a dummy and painting Seneca Crane's name on it. In this chapter, during dinner, Katniss introduces this action as new information ('I guess this is a bad time to mention I hung a dummy...'), causing shock and disbelief from her team, which contradicts the fact that they already knew about it.","[cross_chapter] The chapter states that Peeta and Katniss each pull a score of twelve, making Hunger Games history. However, in the previous chapter (Chapter 43), Katniss explicitly states she hung a dummy with Seneca Crane's name on it during her private session. In the established lore of the series, this act of defiance resulted in a score of zero, not twelve. This contradicts the previous chapter's events."
045.txt,"[cross_chapter] The chapter states that Peeta is 'still stranded on his metal plate' and requires rescue from the water. However, in the previous chapter (Chapter 44), Peeta and Katniss were shown together on the roof of the Training Center, and Peeta was present for the interviews and preparations, indicating he was not trapped in the arena at the start of the Games.","[coherence] Katniss claims to have shot an arrow into Gloss's calf, but immediately after, she describes him plunging into the waves, implying he escaped or was not incapacitated by the wound, which contradicts the typical narrative function of such a hit and the subsequent description of the Careers gathering as a cohesive, unimpeded pack."
046.txt,"[cross_chapter] The chapter states that the initial bloodbath death toll is eight, listing specific victors (Beetee, Wiress, Cecelia, Woof, two from District 9, woman from 10, Seeder). However, previous chapters establish that Johanna Mason and Enobaria (District 2) and Annie Cresta (District 11) are also victors in the Quarter Quell. Johanna and Enobaria are present at the Cornucopia at the start of the Games, and Annie is a known competitor. Their deaths are not accounted for in this count, nor are they mentioned as dead in the recap, creating a contradiction with the established roster of tributes.","[cross_chapter] In the previous chapter summary (Chapter 46), it is stated that Peeta dies upon contact with the force field. However, in this chapter, Peeta is alive and being revived by Finnick after his heart stops, which contradicts the established fact that he was already killed by the arena's defenses in the prior chapter."
047.txt,"[cross_chapter] The chapter states that Peeta was electrocuted and killed by the force field, but the previous chapter summary (Chapter 46) explicitly states that Peeta was revived by Finnick using CPR. This creates a direct contradiction regarding Peeta's status immediately following the force field incident.","[cross_chapter] The chapter states that Peeta's artificial leg catches in vines, implying he has a prosthetic. However, in the previous chapter (Chapter 47) and the first book, Peeta's leg injury was a severe wound/infection that was treated with medicine; he never received an artificial limb in the Hunger Games."
048.txt,"[cross_chapter] In Chapter 46, Peeta is electrocuted by the force field and declared dead (cannon fires), but is revived by Finnick. In this chapter, Katniss reflects on the rule change allowing two victors, stating 'How yesterday morning, Finnick was on my kill list, and now I'm willing to sleep with him as my guard.' This implies the rule change announcement happened 'yesterday morning' relative to the current timeline. However, in the previous chapter (47) and this one, the group is still actively surviving the initial attacks (fog, monkeys) and has not yet reached the point where the rule change is announced or relevant to their immediate survival strategy in the way described. More critically, the text says 'How yesterday morning...'. The current scene is midmorning. The rule change was announced at the end of the previous Games (Chapter 25), not 'yesterday morning' of the Quarter Quell. This is a temporal/logical error regarding when the rule change occurred versus the current narrative timeline.","[cross_chapter] In the previous chapter (Chapter 48), Mags sacrifices herself to save the group. In this chapter, Johanna Mason claims that Haymitch instructed her to bring Beetee and Wiress to Katniss as part of an alliance, stating 'Haymitch said if we were to be allies I had to bring them to you.' This contradicts the established fact that Haymitch is not present in the arena and cannot give instructions to Johanna."
049.txt,"[coherence] The text states that Wiress's body is 'borne up by her belt and death', implying the belt is keeping her afloat. However, earlier in the chapter, Katniss explicitly notes that she tied the spile and medicine tube (parachute contents) to her own belt, and there is no mention of Wiress wearing a flotation device or belt buoyancy aid. In the previous chapter, the group used the saltwater detox, but no flotation gear was established for Wiress, making the physical description of her floating solely due to a belt inconsistent with the established inventory.",
050.txt,"[cross_chapter] The chapter states that Peeta was killed by the force field ('Peeta being electrocuted and killed'), but in this chapter, Peeta is alive, interacting with Katniss, and discussing strategy. This contradicts the previous chapter's summary which established his death.","[cross_chapter] The chapter states that Johanna Mason throws back her head and shouts about a rebellion, and that the Capitol 'cut away' and 'edited her out' because of this. However, in the previous chapter (Chapter 46 summary), it is established that Johanna, along with Beetee and Wiress, has just joined Katniss, Peeta, and Finnick. The narrative implies they are all together on the beach, yet this dialogue and the subsequent reaction suggest a broadcast moment that contradicts the immediate physical proximity and the fact that they are currently hiding from the Gamemakers' clock mechanism, not performing for cameras in a way that would trigger an edit cutaway in real-time."
051.txt,"[cross_chapter] The chapter states that Peeta was killed by the force field in the previous chapter ('resulting in Peeta being electrocuted and killed'). However, the current chapter begins with Peeta alive, interacting with Katniss, and participating in the alliance. This is a direct contradiction with the provided previous chapter summary.","[coherence] Peeta claims that coal turns into pearls under pressure, which is scientifically incorrect (coal turns into diamonds under extreme pressure, though even that is a common misconception; coal and diamonds have different formation processes). Katniss laughs because she remembers Effie Trinket making this exact error during the first Games' interviews, implying Peeta is repeating a known falsehood or is confused, but the statement itself is presented as a factual claim by Peeta that contradicts basic geology."
052.txt,"[cross_chapter] The chapter states that Peeta was electrocuted and killed by the force field in Chapter 46, but later revived by Finnick. However, this chapter describes Peeta as being alive, waiting at the lightning tree, and having a leg injury from Cato (referencing the first Games). This contradicts the established fact that Peeta died in the 75th Games arena and was not revived, or if he was revived, his status as a 'dead' tribute is ignored in the current narrative flow where he is actively participating and injured by Cato's wounds from the previous games, which is chronologically impossible for the 75th Games timeline.","[cross_chapter] The chapter states that Johanna attacked Katniss and that Brutus and Enobaria arrived before she could finish her off, implying Johanna is alive and part of the conflict. However, the narrative immediately concludes that 'Two of them are already dead. Brutus, Johanna, Chaff.' This contradicts the previous sentence which established Johanna as the active attacker who fled with Brutus and Enobaria."
053.txt,"[cross_chapter] In Chapter 53, Katniss shoots an arrow into the force field, which channels lightning and kills Beetee, Finnick, and Enobaria. However, in this chapter, Katniss sees Beetee alive and hooked up to machines, and later hears Finnick speaking with Haymitch and Plutarch. This contradicts the established fact of their deaths in the previous chapter.","[cross_chapter] In the previous chapter summary (Chapter 53), it is stated that Katniss activated the trap by shooting an arrow into the force field, which killed 'herself and the remaining tributes'. However, in this chapter, Katniss is alive and being rescued by a hovercraft, and Peeta is alive but captured by the Capitol. This contradicts the established fact that Katniss died in the arena."
054.txt,"[cross_chapter] The chapter states that Peeta is thought to be dead and that Katniss believes it is probably best if he is dead. However, in the previous chapter (Chapter 54), it was explicitly revealed that Peeta was captured by the Capitol and is alive, though brainwashed. Katniss is aware of his survival and capture from the hovercraft revelation.","[cross_chapter] The chapter states that Peeta was 'taken prisoner' and 'thought to be dead' or 'most likely dead' in Katniss's internal monologue. However, the previous chapter summary (Chapter 54) explicitly states that Katniss learned Peeta was 'captured by the Capitol instead' of being killed, and she is currently in contact with him (via the rose). Katniss's internal thought process contradicts the established fact that she knows he is alive and in Capitol custody."
055.txt,"[cross_chapter] The chapter states that Peeta is 'healthy to the point of robustness' with 'flawless' skin and no signs of torture, contradicting the previous chapter's summary which explicitly states Peeta was 'captured by the Capitol' and implies he was subjected to the severe torture and brainwashing (Hijacking) that leaves victims in a broken, unstable state. While the Capitol may be masking his condition, the narrative description of his physical and mental wholeness directly contradicts the established fact of his capture and the subsequent revelation of his compromised state in later chapters.","[cross_chapter] The chapter states that Katniss hasn't seen Haymitch since she attacked him on the hovercraft, implying he was taken prisoner by the rebels. However, in the previous chapter (Chapter 54), it is explicitly stated that Haymitch rescued Katniss from the arena and revealed the rebellion to her, meaning he was already with the rebels and had seen her immediately after the Games."
056.txt,"[cross_chapter] In the previous chapter summary (Chapter 56), it is stated that Katniss traveled to District 13 with Gale and Buttercup. However, in this chapter, Katniss is already in District 13, and Gale is present at breakfast without any mention of their arrival or travel, creating a continuity gap regarding how they got there and the immediate aftermath of the journey.","[cross_chapter] The chapter states that Peeta was taken prisoner by the Capitol and is alive, but previous chapters (specifically Chapter 53) established that Katniss killed Peeta by activating the force field trap. While Peeta was later revealed to be captured and reprogrammed, the internal monologue here presents his capture as a current, unresolved fact without acknowledging the prior event of his apparent death or the specific nature of his capture (brainwashing) which is the central conflict of this arc."
057.txt,"[cross_chapter] The chapter states that Katniss's prep team (Venia, Flavius, Octavia) were taken 'From the Capitol' and that Venia says 'They took us. From the Capitol.' However, according to the previous chapter summary (Chapter 57) and the narrative of 'Catching Fire', Katniss and her team were already in District 13 after the hovercraft rescue. They were not in the Capitol at this point in the timeline.","[cross_chapter] The chapter states that Katniss is relieved to see Finnick Odair and thinks 'Relieved to see a familiar face, I think.' However, in the previous chapter (Chapter 57), Katniss was led to a secure underground level where she discovered her prep team imprisoned. Finnick Odair was not present in that scene, nor had he been mentioned as being in the immediate vicinity or reunited with Katniss since the arena escape in Chapter 54. This implies a continuity error regarding Finnick's location and their reunion timeline."
058.txt,"[cross_chapter] The chapter states that Plutarch had the foresight to bring the prep team's arsenal of products and tools from the Capitol to District 13. However, in Chapter 57, Katniss discovers her prep team (Octavia, Flavius, and Venia) were imprisoned in District 13 and had just been secured/released with Plutarch's help. It is logically inconsistent for Plutarch to have brought their personal items from the Capitol while they were simultaneously imprisoned in District 13, as they would have been stripped of their belongings upon capture or arrival, and Plutarch was not in the Capitol at that time to retrieve them.","[coherence] The text contains a typo where the verb 'catchs' is used instead of the correct past tense 'caught' or present tense 'catches', creating a grammatical incoherence in the sentence structure."
059.txt,,"[cross_chapter] In the previous chapter summary (Chapter 59), Katniss is described as receiving a 'high-tech voice-activated bow' in Special Defense. However, in this chapter, Beetee straps a traditional sheath of three cylinders of arrows to her back, specifying 'Right side, fire. Left side, explosive. Center, regular,' with no mention of the voice-activated bow or its integration into her gear."
060.txt,,"[coherence] Katniss is described as having a 'spanking-new outfit' that is 'scrubbed and shiny' upon arrival in District 8, but earlier in the chapter, she is described as having 'wash[ed] off the makeup' and presenting her 'damage, the fatigue, the imperfections' to the wounded. The 'scrubbed and shiny' description contradicts the narrative focus on her raw, unmade-up appearance which is central to her connection with the rebels."
061.txt,"[cross_chapter] The chapter states that Peeta's interview with Caesar Flickerman was taped 'a day or two after I blew up the arena' (referring to the force field explosion in Chapter 53). However, in the previous chapter (Chapter 56), Katniss explicitly watched a Capitol broadcast featuring an interview with Peeta where he called for a ceasefire, and she noted he appeared physically unharmed at that time. This creates a contradiction regarding the timeline of Peeta's captivity and the specific interview shown to Katniss in District 13.","[coherence] Katniss states that the hospital in District 8 had 'no survivors' after the bombing, but later in the same chapter, she watches a propaganda video showing footage of herself interacting with patients in the hospital, implying they were alive and present during or immediately after the event."
062.txt,"[cross_chapter] The chapter states that Peeta is sitting in an elevated chair with his prosthetic leg tapping, implying he has a prosthetic. However, in Chapter 46, Peeta was killed by electrocution in the arena and his body was left behind; he was not captured with a prosthetic leg. In the subsequent books, Peeta is captured without a prosthetic (having lost his leg in the arena but not received a replacement before capture), and his physical deterioration is a key plot point. The presence of a tapping prosthetic leg contradicts the established fact that he was captured shortly after the Games ended, before any such medical intervention could occur, and contradicts the narrative of his physical decline due to malnourishment and torture rather than mobility aids.","[cross_chapter] In the previous chapter summary (Chapter 62), it is stated that Katniss and Finnick 'lie about seeing the broadcast' to protect Peeta. However, in this chapter, Katniss is physically present in the Command center with Plutarch, Finnick, and Haymitch, watching the broadcast live as it happens, and reacting in real-time to Peeta's appearance and the subsequent hijacking. This contradicts the established fact that they were not watching it live."
063.txt,"[cross_chapter] The chapter states that Peeta was attacked on set and that his blood has been replaced by static, implying he is currently in Capitol custody. However, the narrative describes Katniss, Finnick, and Boggs leaving Command and going to a bunker in District 13, while Plutarch is present and acting normally. In the established timeline (following Chapter 63), Peeta has been captured by the Capitol and is being held in the Capitol, not in District 13. The presence of Peeta's message as a current, fresh event contradicts the fact that he was already captured and removed from the scene in the previous chapter's events.","[coherence] Katniss is described as an Avox mute who cannot speak, yet she engages in a full dialogue with Haymitch, Plutarch, her mother, Prim, and Gale within the same chapter."
064.txt,"[cross_chapter] The chapter states that Peeta has been in Snow's possession for 'five, maybe six weeks' based on the current date being early September. However, previous chapters establish that the Quarter Quell (75th Hunger Games) took place in late spring/early summer, and Peeta was captured by the Capitol during the arena's destruction (Chapter 53/54). The timeline from the Quarter Quell to the bombing of District 13 is significantly longer than five or six weeks, making this estimate chronologically inconsistent with the established narrative timeline.","[coherence] Katniss states that Snow has had Peeta in his clutches for 'five, maybe six weeks' based on the date being September. However, the narrative timeline indicates that Peeta was captured during the Quarter Quell arena events, which occurred only a few weeks prior to the current events in District 13 (following the rescue from the hovercraft and the bombing of District 12). A duration of five to six weeks is inconsistent with the established timeline of the rebellion's escalation."
065.txt,"[cross_chapter] The chapter states that Johanna Mason was rescued from the Capitol and is present in District 13, injured but alive. However, in Chapter 53, Johanna is explicitly shown to have been killed by the force field/lightsaber trap alongside Beetee and Finnick. While Finnick and Beetee are revealed to have survived via sedation in the hovercraft in Chapter 54, Johanna's death was presented as final and irreversible in the arena, creating a contradiction regarding her survival status.","[cross_chapter] The chapter states that Johanna Mason was rescued from the Capitol and is present in District 13, having been 'sideswiped by a gurney bearing an unconscious, emaciated young woman with a shaved head. Her flesh shows bruises and oozing scabs. Johanna Mason.' However, the previous chapter summary (Chapter 65) and the narrative context of the rescue mission (led by Boggs) indicate that Johanna was killed during the extraction from the Capitol (specifically, she was shot by Capitol snipers while trying to escape the hovercraft/transport). She is not alive in this chapter."
066.txt,"[cross_chapter] The chapter states that President Snow executed Peeta's stylist (Portia) and prep team on live television. However, in Chapter 54, it is established that Peeta was captured by the Capitol along with Finnick and Johanna. In Chapter 66, Peeta is rescued by the rebellion. The execution of Portia and the prep team is a future event that occurs after Peeta's rescue and subsequent hijacking, not before. Plutarch's statement that this happened 'tonight' contradicts the timeline where Peeta is already in District 13 and the rescue has already taken place.",
067.txt,"[cross_chapter] The chapter states that Peeta was rescued and is currently in District 13 undergoing rehabilitation ('Back in 13, Peeta’s rehabilitation continues'). However, previous chapters (specifically Chapter 66) established that Peeta was rescued and is physically present with Katniss in District 2, where he is being treated by Prim. Katniss is currently in District 2, so Peeta should be with her, not back in District 13.",
068.txt,"[cross_chapter] In the previous chapter summary (Chapter 68), it is stated that Katniss is in District 2. However, in this chapter, she is in District 13, wearing her Mockingjay outfit, waiting on the roof of the Justice Building in District 13, and communicating with Haymitch via earpiece from District 13. This contradicts the established location from the previous chapter.","[cross_chapter] The chapter states that Peeta recognized the song 'The Hanging Tree' because he heard Katniss's father singing it when he was six or seven, before Katniss's mother banned it. However, in Chapter 63, it is established that Peeta was hijacked by the Capitol and subjected to severe psychological torture, including the use of tracker jacker serum and specific triggers to make him hate Katniss. The revelation that Peeta remembers a childhood memory of hearing the song from Katniss's father contradicts the narrative that his mind was so thoroughly broken and rewritten by the Capitol that he could not recall basic facts about Katniss or their shared history until the very end of the war. Furthermore, the timeline is inconsistent: if Peeta heard the song at age 6-7, and Katniss was learning it around the same time, her mother banning it would have been a specific event. The text implies Peeta's memory of this is a 'connection' that hasn't triggered a meltdown, yet earlier chapters depict Peeta as having no coherent memory of Katniss or her family during his captivity, making this sudden, clear recall of a specific childhood auditory memory inconsistent with the severity of his hijacking described in previous chapters."
069.txt,"[cross_chapter] The chapter states that Johanna Mason was 'almost tortured to death by Snow after the Quarter Quell,' but in Chapter 54, it is established that Johanna was captured by the Capitol during the Quarter Quell and subjected to hijacking/torture, while Finnick was also captured. The text implies Johanna was the sole victim of Snow's torture in that context, ignoring Finnick's parallel capture and suffering, or mischaracterizing the joint capture event.",
070.txt,"[cross_chapter] The chapter states that Peeta decorated Annie's wedding cake, but previous chapters (specifically Chapter 70) established that Peeta was hijacked and violently rejected Delly Cartwright during the wedding propaganda video, making it impossible for him to have willingly decorated the cake or been present in a friendly capacity.","[cross_chapter] The chapter states that Peeta is shackled with a short chain between his wrists and requires guards, implying he is still under Capitol control or heavily restrained. However, previous chapters (specifically Chapter 66) established that Peeta was rescued by the rebel team and is currently in District 13, where he is recovering and interacting freely with the group, albeit with some residual effects from hijacking. The description of him being physically shackled and guarded contradicts his status as a rescued ally in District 13."
071.txt,"[cross_chapter] The chapter states that Johanna Mason was recommended for the exam and passed it, but was later hospitalized due to a flashback during the Block simulation. However, the previous chapter summary (Chapter 71) explicitly states that Johanna was stealing Katniss's morphling and confronting Peeta, implying she was active and not in the hospital. Furthermore, the text says 'Johanna’s back in the hospital' after she had already been seen in the previous chapter, creating a continuity error regarding her status and location.","[cross_chapter] The chapter states that Johanna Mason is back in the hospital after having a flashback during the Block simulation. However, in the previous chapter (Chapter 71), Johanna is present at dinner with the group and is not described as being hospitalized or injured. This contradicts the established continuity where she was healthy and interacting with the group until this chapter's events."
072.txt,"[coherence] The text states that Peeta is sitting with soldiers from District 13 who are 'armed but talking openly with him.' However, earlier in the chapter, Boggs explicitly instructs Soldier Jackson to set up a 'two-person, round-the-clock guard on Peeta' because he is a threat. The presence of armed soldiers talking openly with a hijacked assassin contradicts the established security protocol of keeping him contained and guarded.","[coherence] The text states that Peeta is sitting with the soldiers from District 13, but earlier in the same chapter, it is established that Peeta is part of Squad 451 (which includes Gale, Finnick, and Katniss) and is being guarded by them. While District 13 soldiers are present in the camp, the phrasing implies Peeta has been integrated into a separate group of 'soldiers from 13' rather than remaining with his assigned squad members who are now acting as his specific guards."
073.txt,"[coherence] The text states that Peeta is unconscious and cuffed, yet later describes him as having regained consciousness and watching the events unfold, creating a contradiction regarding his state of awareness during the group's discussion.","[coherence] The text states that Peeta is unconscious and cuffed, yet he is able to push himself up to a sitting position and speak to Gale. While he was previously described as 'unconscious' and 'lifeless' moments before, the transition to him being awake and coherent without any intervening action (like waking up) is abrupt and contradicts the immediate prior state of being unresponsive."
074.txt,,"[cross_chapter] The chapter states that the Capitol broadcast shows images of the dead including 'Gale, Finnick, Peeta, and me' alongside the TV crew and Boggs. However, in the previous chapter (Chapter 74), Boggs was killed by a pod, and the team believes they are dead to the Capitol. The broadcast listing Gale and Finnick as dead contradicts the fact that they are alive and present with Katniss, and implies the Capitol has already identified and killed the entire squad, which conflicts with the ongoing mission and the team's current status of being alive and hiding."
075.txt,"[coherence] The text states that Peeta is the only one without a weapon, but earlier in the same paragraph, it explicitly says Katniss handed her gun to Cressida and Gale handed his gun to Messalla, while Pollux and Castor were armed with guns from Finnick. This leaves Peeta as the only one without a gun, but the statement 'Now the only one without a weapon is Peeta' ignores that the others have been redistributed weapons, making the phrasing misleading or contradictory to the immediate prior actions of arming the crew.","[coherence] The text states that Peeta is the only one without a weapon, but earlier in the same paragraph, it explicitly says Katniss handed her gun to Cressida and Gale handed his gun to Messalla, while Finnick gave a gun to Castor. This leaves Peeta, Pollux, Gale, Katniss, Cressida, Messalla, and Castor armed, contradicting the statement that Peeta is the only one without a weapon."
076.txt,"[cross_chapter] The chapter states that Castor and Finnick are seen among the photos of the dead, implying they died in the previous chapter's events. However, in Chapter 76, it is explicitly established that Castor and Finnick were decapitated by mutts earlier in the timeline (specifically mentioned as deaths 6, 7, and 8 in the current chapter's internal monologue, occurring before the current escape sequence). The news report showing them as recently killed contradicts the established fact that they died prior to the group's emergence into the Capitol streets.","[cross_chapter] The chapter states that Peeta and Katniss are known by every citizen of Panem, implying they are both famous victors. However, in previous chapters (specifically Chapter 72), it is established that Peeta was captured by the Capitol during the Quarter Quell and has not returned to District 12 as a victor; he is a prisoner, not a public figure known to the general populace in the same way Katniss is."
077.txt,"[coherence] Katniss is described as having 'fabulous bows' and being armed only with them, but earlier in the chapter, she and Gale acquire firearms from Peacekeepers. The narrative fails to account for the transition from having guns to relying solely on bows for the subsequent action.","[coherence] The text contains a typo where 'potted rosebushes' is used to describe the source of a deadly explosion, whereas the context of the Capitol's traps and the previous mention of 'pods' indicates it should be 'podded' or 'pods'."
078.txt,"[coherence] Katniss is described as having 'no sight' during her hallucination of the fire mutt, but later in the same hallucination sequence, she visually identifies 'The small white bird tinged in pink' (Prim) diving down to save her. One cannot visually identify specific colors and actions while blind.",
