Chapter,Error_Original,Error_Modified
025.txt,,"[coherence] Katniss states 'When I left the arena, when the trumpets played, I was supposed to be safe. From then on. For the rest of my life.' This is factually incorrect within the narrative logic of the Hunger Games universe. Victors are never 'safe for life'—they become mentors, subject to Capitol manipulation, and Haymitch had already warned her about the political dangers of winning. More immediately, Katniss herself had already experienced being trapped in the hovercraft, separated from Peeta, drugged, and held against her will. Her belief that she was 'supposed to be safe' contradicts both the established worldbuilding and her immediate experiences in this very chapter."
026.txt,"[cross_chapter] Katniss states she 'couldn't even talk to him in the arena,' but in Chapter 19, Haymitch sent her broth as a reward for kissing Peeta, and throughout the Games he sent sponsor gifts including burn medicine, sleep syrup, and the feast. The parachute system was their only communication method, and Haymitch clearly used it to coach/guide Katniss's behavior. However, this is technically about talking to Haymitch, not Peeta, so the statement is technically accurate—she couldn't talk to Haymitch in the arena, only receive gifts. Re-examining: Katniss says 'I couldn't even talk to him in the arena, could I?' referring to Haymitch, which is actually true. They had no direct communication, only the unidirectional gift system. This is not an error.","[cross_chapter] Katniss says she 'couldn't even talk to him in the arena' to Peeta, but this contradicts her earlier statement to Haymitch in Chapter 26 where she said 'I couldn't even talk to you in the arena'—the 'him' refers to Haymitch, not Peeta. However, in this chapter she uses the same phrasing to describe her inability to communicate with Haymitch, but Peeta interprets it as her being coached by Haymitch all along. More critically, Katniss did receive sponsor gifts and implicit coaching from Haymitch throughout the Games (the broth, sleep syrup, medicine), so her claim that she 'couldn't even talk to him' is technically true but misleading in context. The actual error is that Katniss says to Peeta 'I couldn't even talk to him in the arena, could I?' as if this proves she wasn't coached, when in fact Haymitch's coaching was constant through gifts and prior training."
026.txt,,"[coherence] Katniss claims she 'hadn't had the chance' to tell Peeta about his prosthetic leg, but they spent significant time together in the cave (Chapters 19-23) where she examined his leg wound extensively, changed his bandages, and even injected medicine into him. She would have seen the severity of the injury and the medical treatment. The Capitol medical team also treated him before the victory ceremony. The timing and circumstances make it implausible that she never noticed or was never informed about the amputation during their intimate cave time or the medical preparations for the ceremony."
026.txt,,"[emotional] Katniss thinks 'I want to tell him that he's not being fair' and lists numerous justifications for her behavior, including 'That we were strangers. That I did what it took to stay alive, to keep us both alive in the arena.' However, this internal monologue contradicts her established character pattern of emotional suppression and inability to articulate feelings. More significantly, she thinks 'That it's no good loving me because I'm never going to get married anyway and he'd just end up hating me later instead of sooner'—this specific reasoning about marriage and children has never been established as part of her worldview before. Her primary emotional conflict has been survival and protecting Prim, not a pre-existing commitment to lifelong singleness. This feels like retroactive characterization to serve the romantic plot rather than consistent psychological development."
027.txt,"[cross_chapter] Katniss states she was in the woods for three hours, but the narrative describes her leaving before dawn and returning when 'the sun is well up,' with enough time having passed for Gale to have already gone to work in the mines (which would be early morning). However, she also says she'll be collected at noon for the Victory Tour, and later when talking to Darius says 'They're collecting me at noon.' The timeline seems compressed—she's been in the woods since before dawn, it's now well past dawn with the sun up, but she still has hours until noon. Yet she also mentions 'By noon they will all be at my new house' at the very beginning while still in the woods. The inconsistency is that she describes being in the woods for only three hours, but the activities described (waiting for dawn, checking snare lines, walking to and from locations, visiting multiple places) seem to require more time, and her internal monologue about noon arrivals happens while she's still in the woods before dawn, creating a temporal confusion about how much time has actually passed versus how much she anticipated passing.","[cross_chapter] Katniss describes Haymitch as having 'surly, violent, and drunk most of the time' and mentions his recent withdrawal episode, but this chapter is from 'Catching Fire' (the second book), not 'The Hunger Games' (the first book). The previous chapter summaries provided are all from the first book (Chapters 1-27), and this chapter represents the beginning of Book 2. The chapter references events from the first book as backstory (the Games, the romance strategy, winning with Peeta) but is itself a new narrative starting point. However, the prompt asks to check against 'previous chapters' which are all from Book 1. The description of Haymitch's withdrawal and Katniss's established routine of stockpiling liquor for him contradicts the ending of Book 1 where their relationship was just beginning to form, and there's no mention of this withdrawal incident or Prim being scared by Haymitch in the Book 1 summaries. More significantly, the chapter presents Katniss and Peeta's strained relationship as ongoing, but the 'previous chapters' end with them arriving home and Peeta withdrawing emotionally on the train—this chapter's timeline (months later, Victory Tour approaching) skips over substantial un-summarized development. The core error is that this chapter's events cannot logically follow immediately from Chapter 27 of Book 1 as summarized; there's a significant time gap and relationship evolution not accounted for in the provided summaries, making it appear as a cross-chapter inconsistency when checked against the given context."
028.txt,"[cross_chapter] Katniss says she 'still hadn't figured out if any of those counted' regarding kisses with Peeta, but in Chapter 22, she and Peeta shared their 'first fully conscious kiss' which was clearly meaningful and genuine. By this point, she should have resolved whether those earlier kisses 'counted' since she has since experienced a clearly significant kiss with Peeta. The phrasing suggests ongoing confusion that contradicts the emotional development in Chapter 22.","[cross_chapter] Katniss states she and Peeta 'assumed the cool relationship we've had ever since' after the ceremonies ended, but in Chapter 27 she reveals to Peeta on the train that her romantic behavior was strategic coaching from Haymitch—this revelation causes him to withdraw emotionally. However, in this chapter she describes their relationship as already being 'cool' before this revelation, and she also describes their first kiss in the cave as motivated by Haymitch's sponsor gift, suggesting the romance was always staged from her perspective. The timeline of when Peeta knew about the strategy versus when their relationship became 'cool' is inconsistent."
028.txt,,"[cross_chapter] Katniss recalls that 'It only happened once' regarding Gale's kiss, and that after it happened 'Gale acted as if the kiss had never happened' and she 'pretended it had never happened, either.' However, she also states that 'Whatever I pretended, I could never look at his lips in quite the same way.' This internal knowledge of her changed perception contradicts her earlier claim in the chapter that 'everyone thinks we're cousins now'—if she couldn't look at Gale's lips the same way, her behavior would have been noticeably different, making the 'cousins' cover less convincing. More significantly, President Snow claims to know about the kiss, yet Katniss's internal monologue suggests it was completely hidden and happened only once in a supposedly safe place. The contradiction lies in whether their behavior in the woods was truly undetectable as romantic given Katniss's own admission that the kiss changed her perception of Gale."
029.txt,"[cross_chapter] Katniss states she never took Gale to the lake, calling it 'a place that belonged only to my father and me.' However, in Chapter 8 (per the summary), Katniss had flashbacks about her 'hunting partnership and growing bond with Gale.' While not explicitly stated to be at the lake, the summary mentions their bond growing through shared activities. More critically, Katniss's statement that 'I never took Gale to the lake' and 'It's a place I've never really wanted to share with anyone' is presented as absolute, yet the narrative treats this as a significant revelation when there's no prior indication she ever took him there or considered it. This is a minor inconsistency in how the lake's exclusivity is framed versus prior character development.","[cross_chapter] Katniss states 'The trouble will start when my prep team sees how I've let my eyebrows grow back in,' but in Chapter 27 she was in the Capitol for weeks of victor preparation with her prep team, and in Chapter 28 she was home for some time. The phrasing suggests she hasn't seen them since before the Games, but she would have been groomed by them during the victor's ceremony preparations. More significantly, her mother acts as if this is normal presidential behavior, but Katniss is lying to cover up Snow's threats—however, the 'eyebrows' excuse is oddly specific given she just had professional prep work done recently."
029.txt,"[cross_chapter] Katniss mentions that 'Since I've been home I've been trying hard to mend my relationship with my mother' and lists specific behaviors like 'Returning her hugs instead of tolerating them.' However, in Chapter 28 (per the summary), Katniss's morning routine involves hunting, trading at the Hob, and visiting Hazelle—there's no mention of meaningful interaction with her mother that would demonstrate this mended relationship. More significantly, Katniss states 'Since I've been home' as if this is an ongoing effort, but Chapter 28 shows her primarily focused on Gale, Haymitch, and her dread of the tour, with no indication of the specific reconciliation efforts described here. The emotional work described seems to exist in a vacuum from the prior chapter's events.","[cross_chapter] Katniss says 'I never took Gale to the lake' and describes it as 'a place that belonged only to my father and me,' but in Chapter 4's flashback, she describes meeting Gale in the woods and their hunting partnership developing. While not explicitly contradictory, the emotional weight of 'never took Gale' suggests complete exclusion, yet their deep woods partnership (established in Chapter 8's flashback) makes it slightly inconsistent that she never shared this location with him despite their years of hunting together—especially since she notes 'I could have' and it's 'time-consuming to get there, but the waterfowl are such easy pickings you can make up for lost hunting time.' This is a minor inconsistency in their established hunting partnership dynamics."
029.txt,"[coherence] Katniss states 'There's Peeta, but obviously I don't call him' regarding the telephone, yet this contradicts the established necessity of their public romantic relationship. While they have a strained personal relationship (confirmed in Chapter 28 where Peeta arrives with bread showing 'strained distance'), the Capitol expects them to appear close. The telephone was provided as part of their victor housing specifically for communication. Katniss's explanation that 'obviously' she doesn't call Peeta suggests this is normal, but given their need to maintain appearances, it would be more logical for them to have some telephone contact, or for Katniss to explain why calling would be awkward beyond the obvious. The 'obviously' handwaves a relationship complexity that should require more justification given the stakes established in this very chapter.",
030.txt,,"[cross_chapter] Katniss says 'I remember how I took care in the arena to cover her with flowers, to make sure her loss did not go unnoticed' - but this is incorrect. In Chapter 18, Katniss covered Rue's body with flowers as a spontaneous, defiant gesture against the Capitol, not as a calculated move 'to make sure her loss did not go unnoticed.' She did it specifically to show the Capitol they couldn't control everything, thinking 'they will have to show it. Or, even if they choose to turn the cameras elsewhere, they'll have to hold me back.' The gesture was rebellious, not careful or planned for notice."
031.txt,"[cross_chapter] Katniss states she only kissed Gale once, but in Chapter 29's summary, President Snow 'whispers that he knows about the kiss' (singular) and Katniss thinks 'their single kiss' was discovered. However, in Chapter 28's summary, Katniss was 'reflecting on her complicated relationship with Gale' with no mention of any kiss occurring. The kiss with Gale appears to have happened off-page between chapters without clear establishment, creating confusion about whether this is the same kiss being referenced or if there were multiple kisses.","[cross_chapter] Katniss says she only kissed Gale once, but this contradicts the ambiguity in Chapter 29's summary which states 'their single unexpected kiss' without confirming it was only one. More importantly, Katniss's internal reflection in this chapter treats the Gale kiss as a singular discrete event, but earlier narrative established their kiss happened during an emotional reunion with multiple intimate moments. The phrasing 'Was that really the only time you kissed Gale?' implies uncertainty about whether there were other occasions, yet Katniss answers definitively 'Yes' despite their ongoing close relationship and romantic tension."
031.txt,"[coherence] Katniss claims Haymitch has only been to the Justice Building once, yet he demonstrates remarkably detailed knowledge of its hidden passages, trapdoors, and the dome's location. This seems inconsistent—either he has extraordinary memory from decades ago (unlikely given the dust and disuse), or he has been there more recently, or he obtained this information elsewhere, none of which is explained.","[coherence] Katniss states that Peeta 'who was at death's door, had gotten nothing' from Haymitch in the arena, but this is factually incorrect. Peeta received medicine from Haymitch—specifically, the burn medicine that Katniss herself used after the fireball attack was originally sent for Peeta, and Haymitch sent sponsor gifts to Peeta as well. The narrative earlier established that Haymitch sent gifts to both of them strategically. Peeta's claim that Haymitch 'never sent me anything until you showed up' is also contradicted by events in the arena where both received support."
031.txt,"[emotional] Peeta's emotional explosion about being excluded from secrets seems disproportionate given that he himself kept major secrets from Katniss (his love confession being coached by Haymitch, as revealed in Chapter 22). While he acknowledges this briefly, his rage at Katniss and Haymitch for strategic secrecy seems to ignore that he participated in similar deception himself and benefited from it. The narrative frames his anger as righteous without acknowledging this hypocrisy.",
032.txt,"[cross_chapter] Plutarch Heavensbee is introduced as 'the new Head Gamemaker' and Katniss does not recognize him initially, yet she later remembers him as the man who tripped into the punch bowl during training. However, in Chapter 7 (per previous summaries), Katniss shot an apple from a roast pig's mouth during her private session with the Gamemakers—not during a group training session where a large crowd would be present. The punch bowl incident is never mentioned in previous chapter summaries, and private sessions are individual, making it unclear how a large man could have been present and tripped into a punch bowl during what should have been a private demonstration. This appears to be either a newly introduced detail that contradicts the established structure of private sessions, or a memory Katniss should have recognized immediately given how distinctive the event would have been.","[cross_chapter] Katniss states she and Madge 'always were, in a way' friends and it 'became official' when Madge gave her the mockingjay pin before the Games. However, in Chapter 1's summary, Madge is introduced as someone Katniss knows but their friendship is not established as pre-existing—Katniss receives the pin as a gesture from someone she barely knows. The summary states 'Madge (who gives her the mockingjay pin)' without indicating prior friendship. More significantly, in Chapter 3's actual text (implied by summary), Madge visits to say goodbye before Katniss leaves for the Games, which is presented as a meaningful gesture that establishes their friendship, not as confirmation of an existing one. Katniss's current statement that they 'always were, in a way' friends and that it 'became official' with the pin contradicts the earlier portrayal of their relationship developing through that specific gesture."
032.txt,"[temporal] Plutarch shows Katniss his watch and says his strategy meeting starts at midnight. Katniss later tells Peeta it's 'almost midnight.' However, after this, they still have time to find Peeta, discuss cakes, be found by Effie, say goodbye to important people, collect Cinna and Portia, find Haymitch (who is inebriated and being held by attendants), travel through slow Capitol streets, and board the train at exactly one o'clock. The timeline is extremely compressed—too many activities are squeezed into what appears to be less than an hour, especially given the 'slow going' through crowded streets and the need to collect multiple people.","[coherence] Katniss claims she sleeps through the night without nightmares for the first time in ages, yet she describes having a dream about following a mockingjay/Rue. This creates a logical tension: she says 'You didn't have any nightmares last night' and 'For the first time in ages I've slept through the night,' but then immediately contradicts this by describing a dream. While dreams and nightmares are technically distinct, the narrative frames this as unusual peaceful sleep, yet she was clearly in a dream state. More importantly, Peeta asks 'No nightmares' and she confirms, but then describes what is clearly an emotionally significant dream that would typically disturb sleep—following Rue's voice through woods, never arriving, yet feeling 'happy.' The coherence issue is that this dream seems significant enough that it undermines the claim of restful, nightmare-free sleep, and the dialogue structure suggests she's contradicting Peeta's observation rather than confirming it."
035.txt,"[cross_chapter] Clove's muttation form is described as 'wolflike,' but in Chapter 25, the muttations were explicitly wolf-like creatures with tribute eyes, not individual tribute transformations. The text states 'the wolflike creation of the Capitol that terrorized us the last night in the arena,' but the original muttations were uniform wolf creatures, not transformed individual tributes. Clove was killed by Thresh in Chapter 21, not by muttations, so she would not have had a muttation form in the arena.","[cross_chapter] Katniss refers to 'Clove, the girl from District 2' entering her dreams and transforming into a muttation, but Clove was killed by Thresh in the arena (Chapter 21). The muttations in the arena were created from dead tributes, but Clove was from District 2, not District 1 or any district whose tributes became muttations. More importantly, Katniss never saw Clove as a muttation—she saw Rue, Glimmer, Foxface, and other dead tributes as wolf-like mutts. Clove was killed before the muttations appeared, and Katniss had no reason to associate Clove specifically with the muttation form."
035.txt,"[coherence] Katniss states 'They have killed her father in those wretched mines,' but Mr. Everdeen died in a mine explosion, which was an accident, not a deliberate Capitol killing. While the Capitol's neglect of safety standards contributed, describing it as 'they have killed him' implies direct intentional murder rather than the established accidental death with Capitol negligence.","[cross_chapter] Katniss states 'They have killed her father in those wretched mines' referring to Prim's father, but Mr. Everdeen died in a mine explosion that Katniss witnessed. However, the phrasing suggests the Capitol actively killed him, when it was a mining accident. More significantly, Katniss says 'They have sat by as she almost starved to death' and 'They have chosen her as a tribute'—but Prim was only chosen as tribute once, in Chapter 1 of the first book, and Katniss volunteered in her place. Prim never actually became a tribute or fought in the Games. The phrasing 'made her watch her sister fight to the death in the Games' is accurate, but the cumulative 'they have' construction implies multiple instances of Capitol harm that mix accurate and inaccurate characterizations of Prim's experience."
035.txt,"[cross_chapter] Katniss says 'I've got some, too' in response to Peeta asking about her face, but she had already applied snow coat to her cheek earlier in the chapter when her mother filled a handkerchief with it. The phrasing suggests she's just now getting it, but she already had it applied.",
035.txt,"[coherence] Katniss thinks 'I wish that Peeta were here to hold me, until I remember I'm not supposed to wish, that anymore.' This is contradictory—she just chose Gale and the rebellion, yet wishes for Peeta's comfort, then claims she's 'not supposed to wish that anymore' as if she's already committed to Peeta. The thought process is confused; she should be wishing for Gale if she's chosen him, or the prohibition on wishing for Peeta doesn't make sense if she's just rejected a future with him.",
036.txt,,"[coherence] Twill claims the cracker with the mockingjay symbol means 'we're on your side,' but Katniss never got a full explanation of what the bird signifies by chapter's end, despite Twill and Bonnie recognizing that Katniss doesn't know about the mockingjay symbol's meaning. The partial explanation creates confusion about whether Katniss actually learns the symbol's significance as a rebel emblem."
036.txt,,"[cross_chapter] Katniss mentions receiving fresh buns with cheese baked into the top 'since Peeta found out they were my favorite.' However, in the first book, Peeta's father gave Katniss cookies before she left for the Games, and Peeta's kindness was established through burning bread years earlier. There is no established scene where Peeta specifically learns about cheese buns being her favorite or arranges to have them supplied, making this seem like a retroactive addition without proper foundation in previous events."
037.txt,"[cross_chapter] Katniss states she told Gale she would stay and fight, but in Chapter 35, she decided to stay and fight after Gale was whipped. In Chapter 36, she committed to staying and fighting. However, the phrasing 'I told Gale I would stay and fight' implies a direct conversation that hasn't been shown in previous chapters. More importantly, in Chapter 34, Gale stormed out after rejecting her escape plan, and there was no reconciliation or conversation where she told him this decision before he was whipped. The last direct interaction was her proposing escape to him, which he rejected. She made the decision to stay after he was whipped and unconscious, not in conversation with him.",
038.txt,"[coherence] Katniss claims she 'only see[s] [Gale] when he comes to the house for my mother to check how he's healing' and that 'in the few minutes of privacy we've had, with me walking him back to town, I gather that the rumblings of an uprising in 12 have been subdued.' However, in the previous chapter (Chapter 36), Katniss explicitly states that after deciding to stay and fight, she and Peeta 'venture out to find District 12 transformed by Thread's crackdown' and she 'illegally enters the woods to escape wedding preparations.' This suggests she has been active outside, not confined to the house. More importantly, in Chapter 35, Gale was whipped severely and taken to Katniss's house for treatment. The timeline of Gale's recovery versus Katniss's foot injury and the prep team's arrival is compressed in a way that makes it unclear how Gale could already be back working in the mines while Katniss is still recovering from her foot injury that happened around the same time.","[cross_chapter] Katniss claims the whipping is 'not common knowledge' and tells her prep team she 'slipped on the ice and cut it,' but in Chapter 35, Gale was publicly whipped in the town square by Romulus Thread with many witnesses present. The whipping was a public spectacle that Katniss, Haymitch, and Peeta intervened in, making it impossible for the event to be secret or unknown in District 12."
038.txt,"[cross_chapter] Katniss tells her prep team that she 'slipped on the ice and cut it' regarding her facial scar, and then realizes 'that's my same excuse for hurting my foot.' However, in Chapter 38 (the immediate previous chapter), Katniss injured her foot and tailbone by climbing over the electrified fence through a tree, not by slipping on ice. She did not use 'slipped on the ice' as an excuse for her foot injury to the Peacekeepers; rather, her family and friends provided an alibi about her being with the Goat Man. The 'slipped on the ice' excuse appears to be newly invented in this chapter with no basis in previous events, and she explicitly states it's the 'same excuse' for her foot, which contradicts what actually happened and what was told to authorities.","[coherence] Katniss worries about Gale seeing her 'lounging around in gorgeous gowns on his television' and what he can 'do with that,' but this is inconsistent with her earlier commitment to fighting the Capitol and her emotional confrontation with Gale about staying to rebel. Her concern about Gale's reaction to a fake wedding photoshoot seems disproportionately trivial compared to the life-threatening rebellion they've committed to, and ignores that Gale already knows her relationship with Peeta is staged for the Capitol."
038.txt,"[temporal] Haymitch got the prep team's visit 'pushed back several months so I could heal up' after Katniss took 'that lash in the face.' However, Katniss received the lash to her face in Chapter 35, and the events of Chapters 36, 37, and 38 all occur after that. The previous chapter (38) explicitly states 'Winter has begun to withdraw' and 'The air's warm with hopeful hints of spring in it.' If the prep team was pushed back 'several months,' this would place their original scheduled visit well before the whipping, which makes no sense since the bridal photo shoot was arranged as part of her Victory Tour engagement to Peeta—a recent development. The timeline is internally inconsistent: 'several months' of delay cannot fit between the whipping and the current 'withdrawal' of winter/spring hints if the whipping itself happened during winter.","[cross_chapter] Katniss says she 'only see[s] him when he comes to the house for my mother to check how he's healing,' but in Chapter 36, Katniss was actively tending to Gale's wounds herself with her mother's 'snow coat' remedy, and they had an intimate moment where Gale 'awakens briefly to echo her rebellious resolve.' This suggests more direct contact than just medical checkups, and contradicts her claim of minimal interaction."
038.txt,"[coherence] Katniss states that 'Since I only have to look hairless for a few hours instead of several weeks, I get to be shaved instead of waxed.' This implies that being shaved is preferable or less painful than waxing because it's temporary. However, shaving would result in stubble regrowth within days, which would be visible in photographs and problematic for a bridal photo shoot requiring smooth skin. Waxing removes hair from the root and lasts weeks. The logic is backwards: if she only needed to be hairless for 'a few hours,' waxing would be unnecessary and shaving would suffice; but if she needs to look flawless for photographs that will be broadcast and used for her wedding publicity, stubble would be a concern. More importantly, this contradicts her experience in Chapter 5 where she was waxed for the opening ceremonies and found it painful—there, she needed to be hairless for days of events, making waxing logical. Here, the prep team's choice of shaving for a temporary need makes sense, but Katniss's framing of it as a relief contradicts the practical reality that waxing lasts longer and would be preferable for photo shoots.",
039.txt,,"[cross_chapter] Katniss states she saw 'a multitude of other things' including 'Marriage to Peeta with our children forced into the arena' as a possibility she feared, but this directly contradicts Chapter 32 where Peeta publicly proposed to her and she accepted. The marriage proposal already happened, making this fear of 'marriage to Peeta' as a future hypothetical impossible at this point in the timeline. She is already engaged to Peeta when this chapter takes place."
039.txt,,"[cross_chapter] Katniss thinks 'Since I don't plan on making it back alive a second time, the sooner Gale lets me go, the better' and plans to say goodbye to Gale after the reaping, but then states 'But I never get the chance' because the reaping happens immediately. However, this contradicts her earlier thought that 'I do plan on saying one or two things to him after the reaping, when we're allowed an hour for good-byes.' The narrative establishes that victors in the Quarter Quell are immediately taken away without the usual goodbye hour, but this is inconsistent with the standard reaping procedure established in previous chapters where tributes always get an hour for goodbyes. The chapter never explains why this standard procedure is skipped for the Quarter Quell, creating a causality gap."
040.txt,"[cross_chapter] Katniss says 'I will never reverse this journey again' but this is her second time traveling to the Capitol for the Games, not her first. She already made this journey before the 74th Hunger Games. The phrasing suggests this is a new experience she's never done before.","[cross_chapter] Katniss thinks 'I have said good-bye to Gale. I'll never see him again, that's for certain.' However, in Chapter 40's summary, she was already told by Haymitch that she must maintain the romance with Peeta forever/marry him to survive, and she had already kissed Gale (Chapter 29) and proposed running away with him (Chapter 34). More importantly, she saw Gale being whipped just before leaving (Chapter 35), and there's been no indication she formally said goodbye to him. The text says 'I have said good-bye to Gale' but this never actually happened on-page; their last interaction was her tending his wounds and their argument about rebellion. She also thinks 'Nothing I do now can hurt him. He won't see it or he'll think I am acting for the cameras' - but this contradicts her knowledge from Chapter 29 that Snow knows about their kiss, meaning Gale is already in danger and her actions with Peeta are being monitored."
040.txt,"[cross_chapter] Katniss mentions 'a squeeze of Madge's hand' as part of her goodbye, but Madge was not present at her departure for the Quarter Quell. In the previous chapter (Chapter 40), it explicitly states they were 'immediately whisked away without goodbyes.' Katniss had no opportunity for physical farewells with anyone except those on the train.",
040.txt,"[coherence] Katniss describes Haymitch's eyes as 'gray Seam eyes' when he was young, but this contradicts established physical descriptions. Haymitch is from the Seam, and Seam people are consistently described as having gray eyes and dark hair, but the narrative treats this as a notable observation rather than standard. More importantly, Katniss never knew young Haymitch personally—she's watching him on tape for the first time—yet she immediately recognizes 'Seam eyes' as if this is a familiar characteristic of his, when she only knows him as a middle-aged alcoholic.",
041.txt,,"[cross_chapter] Katniss says she has 'more money than I need,' but this contradicts established facts from earlier chapters. In Chapter 2, Katniss's family was starving and she illegally hunted to survive. Even after winning the Games, victors' wealth is controlled and she's shown to be practical about resources. More importantly, in Chapter 28, she's still trading at the Hob and delivering game to Gale's family, indicating ongoing economic concerns in District 12. Her dismissive attitude about money doesn't align with her established character or circumstances."
041.txt,,"[cross_chapter] Katniss thinks of 'old Cray, salivating over some poor, starving young woman' when Finnick wets his lips. However, Cray was the previous Head Peacekeeper in District 12 who was replaced by Romulus Thread. The summary for Chapter 35 mentions 'Romulus Thread's whip' as the new Head Peacekeeper, but there's no previous mention of Cray being associated with predatory behavior toward starving young women in the provided summaries. This seems to reference an event not covered in the summaries, but if Cray was known for this, it contradicts his earlier portrayal as a somewhat lenient Peacekeeper who bought game from Katniss and Gale."
041.txt,,"[coherence] Katniss says Cinna and Portia 'were with us right up to the final second last year,' but then notes they are 'nowhere in sight' this year. However, the text earlier states 'Cinna has a few more things to attend to, so I decide to head down,' meaning Cinna explicitly left her. This contradicts her later surprise at their absence—she knew Cinna had things to do, and there's no indication Portia was expected to be present. The comparison to last year is also odd since this is a different Games with different protocols, and Katniss herself notes the changed atmosphere among the victors."
042.txt,"[cross_chapter] Katniss states Haymitch told her Avoxes' tongues were cut out, but in Chapter 6 it was Peeta who covered for her and explained about Avoxes after she recognized the red-haired girl. The specific detail about tongues being cut was not attributed to Haymitch in the original interaction.","[cross_chapter] Katniss mentions 'the last thing I want is his sympathy and comfort' regarding Peeta, and states 'I haven't changed my mind about saving him in the arena, but I don't owe him more than that.' However, in Chapter 40 (immediately preceding this chapter), Katniss had a complete breakdown upon learning she'd return to the arena, and her primary emotional drive was explicitly to keep Peeta alive—she was devastated about him being in danger, not angry at him. The sudden return to hostility and her specific anger about him laughing at her with other victors feels inconsistent with the emotional trajectory of her breakdown and determination to save him. More significantly, she says 'This awfulness with Darius belongs to me and Gale and maybe even Haymitch, but not to Peeta' and excludes him from her trauma, yet in Chapter 40 she was desperate to protect Peeta and had just been studying Games tapes with him to save him."
042.txt,"[cross_chapter] Katniss claims she never really could've killed Rue and that Rue was 'too much like Prim,' but this contradicts her earlier strategic alliance with Rue where she used her to destroy the Careers' supplies and planned their partnership as a tactical advantage. Her retrospective idealization of Rue as someone she couldn't have killed ignores that she actively strategized with Rue as a combat ally.","[cross_chapter] Katniss states that Peeta 'might've known Darius to nod hello, but Peeta wasn't Hob the way the rest of us were.' This contradicts established character backgrounds. Peeta is the baker's son from the merchant section of District 12, not from the Seam where Katniss, Gale, and Darius lived. However, the text earlier in this same chapter establishes Darius was a Peacekeeper, not a Hob regular—Katniss knew him from the Hob where he'd 'tease' her, but he was a Peacekeeper who 'stepped forward to save Gale' from Thread. The description of Darius as someone from 'Hob the way the rest of us were' is inaccurate since he was a Peacekeeper, and Peeta's exclusion based on not being 'Hob' is odd since neither was Darius strictly speaking. More importantly, in Chapter 34, Gale was whipped by Thread specifically because Darius the Peacekeeper tried to intervene—this establishes Darius was a Peacekeeper on duty, not a Hob regular. The narrative treats Darius as someone from Katniss and Gale's world, but he was actually a Capitol-employed Peacekeeper who showed individual kindness."
043.txt,"[cross_chapter] Katniss says President Snow 'seemed eager' for her to know about Seneca Crane's execution, but in Chapter 29, Snow explicitly told her about it as a threat during their private meeting. It was not something she discovered independently or that Snow was eager to spread; he used it as leverage against her specifically.","[cross_chapter] Katniss states she doesn't know what Peeta painted during his private session, but in the previous chapter summary (Chapter 43), it states 'The chapter culminates in Katniss's private session where she hangs a Seneca Crane dummy as a defiant message to the Gamemakers.' However, within this current chapter, Katniss reveals she hung a Seneca Crane dummy, and Peeta reveals he painted Rue. The inconsistency is that Katniss says she didn't see Peeta's painting but deduced it was a picture because of the mat covering the spot, yet she somehow knows specific details about the Gamemakers' reaction to her own session (the shrieks, broken wineglasses, Plutarch Heavensbee's peach) despite having left immediately. More importantly, the previous chapter summary states Katniss's private session with the Seneca Crane dummy was in Chapter 43, but this chapter shows her revealing it to the group as new information, suggesting the previous summary may have been inaccurate about when this occurred, or there's a timeline confusion about when she actually performed this action versus when she revealed it."
043.txt,"[cross_chapter] Katniss states that Peeta's defiance with the berries was 'motivated by love' and that 'no one has ever doubted' this, but this contradicts her own earlier understanding. In Chapter 27, she explicitly told Peeta that her affection was partially strategy coached by Haymitch, and she has repeatedly questioned the authenticity of their relationship throughout both books. The narrative has established that many people, including Katniss herself, have doubted the nature of Peeta's motivations and their relationship.",
044.txt,"[cross_chapter] Peeta claims they had a secret marriage ritual with the toasting before the Quell was announced, but in Chapter 32, Peeta was furious at Katniss for keeping secrets from him (about Snow's threats and her kiss with Gale). If Peeta and Katniss had actually performed a secret marriage ritual, this would have been a significant shared secret between them, yet Peeta's anger in Chapter 32 was specifically about being excluded from Katniss's secrets with Haymitch and Gale. More importantly, there is no prior mention of any toasting or secret marriage in any previous chapter, and Katniss's internal thoughts show complete surprise and confusion when Peeta reveals this on stage, indicating it is a lie fabricated for strategic purposes rather than a real event. However, the narrative presents Peeta describing it with convincing detail as if it happened, while Katniss's genuine confusion confirms it did not. This creates a contradiction: Peeta describes a detailed shared experience that Katniss has no memory of, yet the narrative doesn't clearly flag this as Peeta's invention until later.","[cross_chapter] Katniss refers to her 'wings' flapping, but the text describes her dress as having a 'smooth, fitted veil of black that drapes into the neckline' with no mention of actual wings. The 'mockingjay' comparison from Caesar is metaphorical ('like a bird'), yet Katniss treats it as literal with 'giving my wings a small flap.' This contradicts the physical description of the costume and creates confusion about whether she has actual wings or is just moving her arms."
